#this file contains all the header lines of the file dmel-all-gene-r4.3.fasta
>FBgn0052100 type=gene; loc=3L:12241499..12243147; ID=FBgn0052100; name=CG32100; 
>FBgn0046818 type=gene; loc=2R:complement(15175737..15175758); ID=FBgn0046818; name=mir-6-2; 
>FBgn0047338 type=gene; loc=3L:14988751..14989383; ID=FBgn0047338; name=CG32148; 
>FBgn0035164 type=gene; loc=3L:complement(820199..821046); ID=FBgn0035164; name=CG13901; 
>FBgn0039303 type=gene; loc=3R:21084619..21086492; ID=FBgn0039303; name=CG11857; 
>FBgn0051337 type=gene; loc=3R:complement(9369694..9371106); ID=FBgn0051337; name=CG31337; 
>FBgn0011655 type=gene; loc=3R:27436770..27441478; ID=FBgn0011655; name=Med; 
>FBgn0032596 type=gene; loc=2L:complement(16727142..16728058); ID=FBgn0032596; name=CG17331; 
>FBgn0037722 type=gene; loc=3R:5453120..5454332; ID=FBgn0037722; name=CG8319; 
>FBgn0051075 type=gene; loc=3R:complement(22811344..22814237); ID=FBgn0051075; name=CG31075; 
>FBgn0054011 type=gene; loc=2L:5716819..5718067; ID=FBgn0054011; name=CG34011; 
>FBgn0035637 type=gene; loc=3L:complement(5764121..5768138); ID=FBgn0035637; name=CG10542; 
>FBgn0040977 type=gene; loc=2L:complement(14126995..14127165); ID=FBgn0040977; name=CG15292; 
>FBgn0035676 type=gene; loc=3L:6050669..6055483; ID=FBgn0035676; name=CG6619; 
>FBgn0037807 type=gene; loc=3R:complement(6133984..6137317); ID=FBgn0037807; name=CG6293; 
>FBgn0052453 type=gene; loc=3L:22631080..22631513; ID=FBgn0052453; name=CG32453; 
>FBgn0032626 type=gene; loc=2L:17083570..17084753; ID=FBgn0032626; name=CG12620; 
>FBgn0003138 type=gene; loc=3L:complement(1326022..1408511); ID=FBgn0003138; name=Ptp61F; 
>FBgn0010549 type=gene; loc=2R:4902720..4906946; ID=FBgn0010549; name=l(2)03659; 
>FBgn0032655 type=gene; loc=2L:complement(17782534..17808533); ID=FBgn0032655; name=CadN2; 
>FBgn0038295 type=gene; loc=3R:11009908..11015325; ID=FBgn0038295; name=Gyc88E; 
>FBgn0039563 type=gene; loc=3R:complement(23778424..23779834); ID=FBgn0039563; name=CG4951; 
>FBgn0039437 type=gene; loc=3R:complement(22450302..22451374); ID=FBgn0039437; name=CG6447; 
>FBgn0015521 type=gene; loc=2L:2856112..2857000; ID=FBgn0015521; name=oho23B; 
>FBgn0038798 type=gene; loc=3R:16330510..16331908; ID=FBgn0038798; name=Or92a; 
>FBgn0040573 type=gene; loc=3R:complement(16263311..16263646); ID=FBgn0040573; name=CG17208; 
>FBgn0038049 type=gene; loc=3R:8259824..8261365; ID=FBgn0038049; name=CG5844; 
>FBgn0033094 type=gene; loc=2R:complement(2206927..2208438); ID=FBgn0033094; name=CG3403; 
>FBgn0036022 type=gene; loc=3L:9612059..9612973; ID=FBgn0036022; name=CG8329; 
>FBgn0030050 type=gene; loc=X:complement(8415483..8416171); ID=FBgn0030050; name=CG12111; 
>FBgn0037278 type=gene; loc=3R:complement(622113..627445); ID=FBgn0037278; name=CG14656; 
>FBgn0050509 type=gene; loc=2R:8953773..8953846; ID=FBgn0050509; name=CR30509; 
>FBgn0036958 type=gene; loc=3L:complement(20167016..20175359); ID=FBgn0036958; name=CG17233; 
>FBgn0033101 type=gene; loc=2R:complement(2269414..2270699); ID=FBgn0033101; name=CG9436; 
>FBgn0037707 type=gene; loc=3R:5377765..5379469; ID=FBgn0037707; name=RnpS1; 
>FBgn0003009 type=gene; loc=2R:complement(18778855..18781875); ID=FBgn0003009; name=ord; 
>FBgn0039829 type=gene; loc=3R:complement(27040530..27041628); ID=FBgn0039829; name=CG15561; 
>FBgn0060292 type=gene; loc=3L:8575420..8575499; ID=FBgn0060292; name=snoRNA:U49:66Da; 
>FBgn0035134 type=gene; loc=3L:339954..341196; ID=FBgn0035134; name=CG1231; 
>FBgn0031022 type=gene; loc=X:complement(19327211..19328338); ID=FBgn0031022; name=CG12204; 
>FBgn0033697 type=gene; loc=2R:7706589..7708160; ID=FBgn0033697; name=Cyp6t3; 
>FBgn0033808 type=gene; loc=2R:8730929..8731489; ID=FBgn0033808; name=CG4627; 
>FBgn0037622 type=gene; loc=3R:4557819..4561557; ID=FBgn0037622; name=CG8202; 
>FBgn0031478 type=gene; loc=2L:2874872..2877163; ID=FBgn0031478; name=CG8814; 
>FBgn0035321 type=gene; loc=3L:complement(2236294..2240941); ID=FBgn0035321; name=CG1275; 
>FBgn0030866 type=gene; loc=X:17573211..17575034; ID=FBgn0030866; name=CG15816; 
>FBgn0053146 type=gene; loc=2R:14286352..14289532; ID=FBgn0053146; name=CG33146; 
>FBgn0035923 type=gene; loc=3L:8695536..8699458; ID=FBgn0035923; name=CG6511; 
>FBgn0034904 type=gene; loc=2R:complement(19298318..19298792); ID=FBgn0034904; name=CG15800; 
>FBgn0011743 type=gene; loc=2R:12289283..12290413; ID=FBgn0011743; name=Arp53D; 
>FBgn0031178 type=gene; loc=X:complement(21239368..21239919); ID=FBgn0031178; name=CG10918; 
>FBgn0003093 type=gene; loc=3R:24864896..24873018; ID=FBgn0003093; name=Pkc98E; 
>FBgn0038746 type=gene; loc=3R:complement(15729384..15730589); ID=FBgn0038746; name=Surf6; 
>FBgn0050074 type=gene; loc=2R:9887987..9888622; ID=FBgn0050074; name=Obp50d; 
>FBgn0053384 type=gene; loc=2R:complement(15269528..15269662); ID=FBgn0053384; name=5SrRNA:CR33384; 
>FBgn0030276 type=gene; loc=X:10999619..11008430; ID=FBgn0030276; name=Dlic2; 
>FBgn0036024 type=gene; loc=3L:9614963..9615860; ID=FBgn0036024; name=CG18180; 
>FBgn0004186 type=gene; loc=3R:19653592..19653755; ID=FBgn0004186; name=snRNA:U1:95Cb; 
>FBgn0010109 type=gene; loc=2R:complement(3740784..3744140); ID=FBgn0010109; name=dpn; 
>FBgn0065072 type=gene; loc=3L:complement(18861448..18861630); ID=FBgn0065072; name=snoRNA:269; 
>FBgn0003969 type=gene; loc=X:complement(15834071..15839781); ID=FBgn0003969; name=vap; 
>FBgn0082175 type=gene; loc=2R:7686116..7686137; ID=FBgn0082175; name=mir-281b; 
>FBgn0037171 type=gene; loc=3L:complement(22516755..22517494); ID=FBgn0037171; name=CG14459; 
>FBgn0035729 type=gene; loc=3L:6986173..6987287; ID=FBgn0035729; name=CG8647; 
>FBgn0030157 type=gene; loc=X:9723643..9724500; ID=FBgn0030157; name=CG1468; 
>FBgn0040522 type=gene; loc=3R:3635092..3635603; ID=FBgn0040522; name=CG10928; 
>FBgn0034915 type=gene; loc=2R:complement(19356846..19357899); ID=FBgn0034915; name=eIF6; 
>FBgn0011824 type=gene; loc=2R:complement(16603524..16604885); ID=FBgn0011824; name=CG4038; 
>FBgn0034708 type=gene; loc=2R:17693560..17697469; ID=FBgn0034708; name=CG5625; 
>FBgn0046704 type=gene; loc=2L:6723907..6731346; ID=FBgn0046704; name=Liprin-alpha; 
>FBgn0010198 type=gene; loc=X:complement(13169709..13171591); ID=FBgn0010198; name=RpS15Aa; 
>FBgn0011596 type=gene; loc=3R:complement(19027358..19029756); ID=FBgn0011596; name=fzo; 
>FBgn0003887 type=gene; loc=2R:complement(14962182..14966480); ID=FBgn0003887; name=betaTub56D; 
>FBgn0037484 type=gene; loc=3R:complement(3033095..3034137); ID=FBgn0037484; name=CG1288; 
>FBgn0029118 type=gene; loc=3L:complement(5535636..5537631); ID=FBgn0029118; name=Sucb; 
>FBgn0043550 type=gene; loc=3L:13809120..13810310; ID=FBgn0043550; name=Tsp68C; 
>FBgn0045770 type=gene; loc=3L:10439134..10442427; ID=FBgn0045770; name=CG32063; 
>FBgn0051339 type=gene; loc=3R:16020071..16020728; ID=FBgn0051339; name=CR31339; 
>FBgn0035602 type=gene; loc=3L:5340432..5341326; ID=FBgn0035602; name=CG4780; 
>FBgn0032467 type=gene; loc=2L:complement(13013259..13019434); ID=FBgn0032467; name=CG9934; 
>FBgn0053899 type=gene; loc=2L:complement(21446491..21447014); ID=FBgn0053899; name=His4:CG33899; 
>FBgn0036767 type=gene; loc=3L:complement(17851325..17851951); ID=FBgn0036767; name=CG16775; 
>FBgn0010309 type=gene; loc=2L:19181970..19185867; ID=FBgn0010309; name=pigeon; 
>FBgn0034318 type=gene; loc=2R:13703842..13704517; ID=FBgn0034318; name=CG14500; 
>FBgn0004910 type=gene; loc=3L:complement(3893498..3917169); ID=FBgn0004910; name=Eip63F-1; 
>FBgn0011936 type=gene; loc=2R:complement(1660894..1660967); ID=FBgn0011936; name=tRNA:N5:42Af; 
>FBgn0033250 type=gene; loc=2R:complement(3520924..3525567); ID=FBgn0033250; name=CG14762; 
>FBgn0052595 type=gene; loc=X:complement(14552293..14552801); ID=FBgn0052595; name=CG32595; 
>FBgn0039404 type=gene; loc=3R:21882349..21883072; ID=FBgn0039404; name=CG14543; 
>FBgn0036528 type=gene; loc=3L:complement(15646928..15648556); ID=FBgn0036528; name=CG7579; 
>FBgn0031951 type=gene; loc=2L:7800189..7802008; ID=FBgn0031951; name=r2d2; 
>FBgn0039060 type=gene; loc=3R:18995826..18996206; ID=FBgn0039060; name=CG13836; 
>FBgn0025549 type=gene; loc=X:complement(7133916..7136540); ID=FBgn0025549; name=unc-119; 
>FBgn0039862 type=gene; loc=3R:27484640..27487331; ID=FBgn0039862; name=kek6; 
>FBgn0051262 type=gene; loc=3R:complement(13043061..13045154); ID=FBgn0051262; name=CG31262; 
>FBgn0022768 type=gene; loc=X:complement(4525637..4532108); ID=FBgn0022768; name=Pp2C1; 
>FBgn0033938 type=gene; loc=2R:9963801..9964919; ID=FBgn0033938; name=CG17389; 
>FBgn0033902 type=gene; loc=2R:complement(9678973..9680776); ID=FBgn0033902; name=CG8309; 
>FBgn0034530 type=gene; loc=2R:complement(16143047..16148336); ID=FBgn0034530; name=CG11175; 
>FBgn0034656 type=gene; loc=2R:complement(17200268..17204734); ID=FBgn0034656; name=CG17922; 
>FBgn0033479 type=gene; loc=2R:complement(5575192..5578368); ID=FBgn0033479; name=CG2292; 
>FBgn0026058 type=gene; loc=X:17624987..17647925; ID=FBgn0026058; name=OdsH; 
>FBgn0003486 type=gene; loc=3L:complement(5564030..5566524); ID=FBgn0003486; name=spo; 
>FBgn0028516 type=gene; loc=2L:complement(15224658..15243761); ID=FBgn0028516; name=CG3994; 
>FBgn0032671 type=gene; loc=2L:complement(18153039..18154605); ID=FBgn0032671; name=CG7200; 
>FBgn0014863 type=gene; loc=3R:complement(2939773..2943453); ID=FBgn0014863; name=Mlp84B; 
>FBgn0065084 type=gene; loc=X:complement(19135640..19135810); ID=FBgn0065084; name=snmRNA:763; 
>FBgn0003011 type=gene; loc=3R:15485470..15489401; ID=FBgn0003011; name=ort; 
>FBgn0053197 type=gene; loc=2R:12780416..12890732; ID=FBgn0053197; name=mbl; 
>FBgn0041105 type=gene; loc=3R:5896897..5899175; ID=FBgn0041105; name=nerfin-2; 
>FBgn0037142 type=gene; loc=3L:21877587..21883293; ID=FBgn0037142; name=CG14562; 
>FBgn0036384 type=gene; loc=3L:complement(13856054..13857696); ID=FBgn0036384; name=CG17368; 
>FBgn0035458 type=gene; loc=3L:complement(3732057..3738733); ID=FBgn0035458; name=CG10858; 
>FBgn0030795 type=gene; loc=X:16640244..16642322; ID=FBgn0030795; name=ppk28; 
>FBgn0040890 type=gene; loc=X:complement(19328483..19329146); ID=FBgn0040890; name=CG14199; 
>FBgn0037980 type=gene; loc=3R:complement(7840663..7842753); ID=FBgn0037980; name=CG3313; 
>FBgn0032166 type=gene; loc=2L:9938865..9941311; ID=FBgn0032166; name=CG4619; 
>FBgn0033249 type=gene; loc=2R:complement(3512462..3513933); ID=FBgn0033249; name=CG11191; 
>FBgn0029587 type=gene; loc=X:1539826..1540612; ID=FBgn0029587; name=CG14797; 
>FBgn0025701 type=gene; loc=3R:7394972..7401975; ID=FBgn0025701; name=CG14709; 
>FBgn0029783 type=gene; loc=X:complement(5509865..5511206); ID=FBgn0029783; name=Sirt4; 
>FBgn0032483 type=gene; loc=2L:complement(13210773..13211814); ID=FBgn0032483; name=CG15482; 
>FBgn0033222 type=gene; loc=2R:3302215..3302810; ID=FBgn0033222; name=CG12824; 
>FBgn0015608 type=gene; loc=2L:complement(11160245..11170471); ID=FBgn0015608; name=Ca-beta; 
>FBgn0038840 type=gene; loc=3R:16727716..16733987; ID=FBgn0038840; name=CG5621; 
>FBgn0037320 type=gene; loc=3R:complement(1212367..1213413); ID=FBgn0037320; name=CG14668; 
>FBgn0051603 type=gene; loc=2L:8541761..8541832; ID=FBgn0051603; name=CR31603; 
>FBgn0037782 type=gene; loc=3R:complement(5881213..5881801); ID=FBgn0037782; name=CG12813; 
>FBgn0039145 type=gene; loc=3R:19880140..19880822; ID=FBgn0039145; name=CG6000; 
>FBgn0032297 type=gene; loc=2L:complement(10744075..10756316); ID=FBgn0032297; name=CG17124; 
>FBgn0036438 type=gene; loc=3L:14656627..14657129; ID=FBgn0036438; name=CG13477; 
>FBgn0053267 type=gene; loc=3L:11538689..11546545; ID=FBgn0053267; name=CG33267; 
>FBgn0038162 type=gene; loc=3R:complement(9451016..9451351); ID=FBgn0038162; name=CG14368; 
>FBgn0036728 type=gene; loc=3L:17440020..17441105; ID=FBgn0036728; name=CG7580; 
>FBgn0052240 type=gene; loc=3L:complement(4363460..4364163); ID=FBgn0052240; name=CG32240; 
>FBgn0051976 type=gene; loc=2L:complement(138695..139385); ID=FBgn0051976; name=CG31976; 
>FBgn0036063 type=gene; loc=3L:complement(9945098..9945997); ID=FBgn0036063; name=CG6674; 
>FBgn0030921 type=gene; loc=X:18271441..18272173; ID=FBgn0030921; name=CG6290; 
>FBgn0002638 type=gene; loc=3L:complement(5904206..5906720); ID=FBgn0002638; name=Bj1; 
>FBgn0050272 type=gene; loc=2R:18337297..18339325; ID=FBgn0050272; name=CG30272; 
>FBgn0050229 type=gene; loc=2R:14284994..14285075; ID=FBgn0050229; name=CR30229; 
>FBgn0030503 type=gene; loc=X:13450929..13453152; ID=FBgn0030503; name=CG11176; 
>FBgn0031652 type=gene; loc=2L:complement(4948202..4949751); ID=FBgn0031652; name=CG8873; 
>FBgn0032306 type=gene; loc=2L:complement(10843014..10845664); ID=FBgn0032306; name=CG17140; 
>FBgn0039381 type=gene; loc=3R:21707707..21713286; ID=FBgn0039381; name=CG17370; 
>FBgn0034527 type=gene; loc=2R:16133366..16135944; ID=FBgn0034527; name=CG9945; 
>FBgn0038306 type=gene; loc=3R:complement(11053325..11055161); ID=FBgn0038306; name=Art3; 
>FBgn0040097 type=gene; loc=2L:complement(9254160..9254831); ID=FBgn0040097; name=lectin-30A; 
>FBgn0033599 type=gene; loc=2R:6772496..6774583; ID=FBgn0033599; name=CG13223; 
>FBgn0038210 type=gene; loc=3R:9988441..9989347; ID=FBgn0038210; name=CG3199; 
>FBgn0040361 type=gene; loc=X:1038923..1039735; ID=FBgn0040361; name=CG14627; 
>FBgn0013702 type=gene; loc=dmel_mitochondrion_genome:complement(9903..9963); ID=FBgn0013702; name=mt:tRNA:P; 
>FBgn0033260 type=gene; loc=2R:complement(3614071..3618122); ID=FBgn0033260; name=cul-4; 
>FBgn0051641 type=gene; loc=2L:6100378..6123905; ID=FBgn0051641; name=stai; 
>FBgn0033600 type=gene; loc=2R:complement(6775224..6775746); ID=FBgn0033600; name=CG9077; 
>FBgn0003150 type=gene; loc=2R:16502484..16503700; ID=FBgn0003150; name=Pros29; 
>FBgn0030506 type=gene; loc=X:complement(13498515..13501745); ID=FBgn0030506; name=Lig4; 
>FBgn0004179 type=gene; loc=3L:22201102..22207587; ID=FBgn0004179; name=Csp; 
>FBgn0039339 type=gene; loc=3R:21309030..21311578; ID=FBgn0039339; name=CG5116; 
>FBgn0024913 type=gene; loc=4:complement(1097570..1105042); ID=FBgn0024913; name=activin-beta; 
>FBgn0037046 type=gene; loc=3L:complement(20967395..20968047); ID=FBgn0037046; name=CG10581; 
>FBgn0031429 type=gene; loc=2L:complement(2489754..2490119); ID=FBgn0031429; name=CG15393; 
>FBgn0031401 type=gene; loc=2L:2220767..2225555; ID=FBgn0031401; name=CG7082; 
>FBgn0038201 type=gene; loc=3R:complement(9926126..9928562); ID=FBgn0038201; name=CG9918; 
>FBgn0000635 type=gene; loc=X:complement(3979609..4051327); ID=FBgn0000635; name=Fas2; 
>FBgn0052264 type=gene; loc=3L:complement(3700729..3784820); ID=FBgn0052264; name=CG32264; 
>FBgn0035588 type=gene; loc=3L:complement(5114387..5115601); ID=FBgn0035588; name=CG10672; 
>FBgn0032079 type=gene; loc=2L:complement(8953481..8958106); ID=FBgn0032079; name=CG31886; 
>FBgn0034842 type=gene; loc=2R:complement(18816254..18817416); ID=FBgn0034842; name=Prosbeta5R1; 
>FBgn0026873 type=gene; loc=X:1722065..1723040; ID=FBgn0026873; name=MED18; 
>FBgn0031919 type=gene; loc=2L:complement(7472505..7474893); ID=FBgn0031919; name=CG15819; 
>FBgn0000028 type=gene; loc=X:complement(15186294..15212391); ID=FBgn0000028; name=acj6; 
>FBgn0037605 type=gene; loc=3R:complement(4486622..4489607); ID=FBgn0037605; name=CG9770; 
>FBgn0034662 type=gene; loc=2R:complement(17328426..17337792); ID=FBgn0034662; name=CG13492; 
>FBgn0029907 type=gene; loc=X:6668491..6669293; ID=FBgn0029907; name=CG4547; 
>FBgn0019947 type=gene; loc=3L:20366309..20368997; ID=FBgn0019947; name=Psn; 
>FBgn0036199 type=gene; loc=3L:11694867..11702065; ID=FBgn0036199; name=Bmcp; 
>FBgn0010314 type=gene; loc=2L:9330767..9331981; ID=FBgn0010314; name=Cks30A; 
>FBgn0053806 type=gene; loc=2L:21417848..21418315; ID=FBgn0053806; name=His3:CG33806; 
>FBgn0028517 type=gene; loc=2L:15666168..15667152; ID=FBgn0028517; name=CG18478; 
>FBgn0036529 type=gene; loc=3L:15649134..15651872; ID=FBgn0036529; name=pgant8; 
>FBgn0053552 type=gene; loc=2L:16678548..16679021; ID=FBgn0053552; name=CG33552; 
>FBgn0034804 type=gene; loc=2R:complement(18446585..18448544); ID=FBgn0034804; name=CG3831; 
>FBgn0028838 type=gene; loc=2L:14758790..14759884; ID=FBgn0028838; name=CSN1a; 
>FBgn0053434 type=gene; loc=2R:complement(15251111..15251245); ID=FBgn0053434; name=5SrRNA:CR33434; 
>FBgn0028919 type=gene; loc=2L:13811526..13812686; ID=FBgn0028919; name=CG16865; 
>FBgn0051829 type=gene; loc=2L:complement(15265252..15266164); ID=FBgn0051829; name=CG31829; 
>FBgn0031688 type=gene; loc=2L:5207308..5209219; ID=FBgn0031688; name=Cyp28d2; 
>FBgn0004959 type=gene; loc=X:18519706..18522161; ID=FBgn0004959; name=phm; 
>FBgn0051418 type=gene; loc=3R:13109517..13110237; ID=FBgn0051418; name=CG31418; 
>FBgn0003312 type=gene; loc=3R:7702957..7705476; ID=FBgn0003312; name=sad; 
>FBgn0032094 type=gene; loc=2L:9077121..9077988; ID=FBgn0032094; name=CG12439; 
>FBgn0000588 type=gene; loc=2L:complement(11827180..11829402); ID=FBgn0000588; name=esc; 
>FBgn0050192 type=gene; loc=2R:18646180..18646689; ID=FBgn0050192; name=CG30192; 
>FBgn0036220 type=gene; loc=3L:complement(11861832..11864619); ID=FBgn0036220; name=CG5897; 
>FBgn0032142 type=gene; loc=2L:complement(9765775..9766912); ID=FBgn0032142; name=CG13120; 
>FBgn0053354 type=gene; loc=2R:complement(15280638..15280772); ID=FBgn0053354; name=5SrRNA:CR33354; 
>FBgn0040291 type=gene; loc=3L:341513..342026; ID=FBgn0040291; name=Roc1b; 
>FBgn0004509 type=gene; loc=3R:complement(21173090..21298778); ID=FBgn0004509; name=Fur1; 
>FBgn0023535 type=gene; loc=X:366240..384859; ID=FBgn0023535; name=arg; 
>FBgn0021796 type=gene; loc=2L:13004786..13013201; ID=FBgn0021796; name=Tor; 
>FBgn0052243 type=gene; loc=3L:complement(4520147..4522085); ID=FBgn0052243; name=CG32243; 
>FBgn0035591 type=gene; loc=3L:5110329..5112626; ID=FBgn0035591; name=CG4611; 
>FBgn0043455 type=gene; loc=3R:19873512..19874891; ID=FBgn0043455; name=CG5986; 
>FBgn0002962 type=gene; loc=3R:14982962..14985924; ID=FBgn0002962; name=nos; 
>FBgn0051699 type=gene; loc=2L:19448650..19449220; ID=FBgn0051699; name=CG31699; 
>FBgn0003567 type=gene; loc=3R:complement(10130177..10134309); ID=FBgn0003567; name=su(Hw); 
>FBgn0030672 type=gene; loc=X:complement(15539743..15544535); ID=FBgn0030672; name=CG9281; 
>FBgn0024321 type=gene; loc=3R:complement(10155846..10198673); ID=FBgn0024321; name=NK7.1; 
>FBgn0052310 type=gene; loc=3L:complement(2110457..2112154); ID=FBgn0052310; name=CG32310; 
>FBgn0039479 type=gene; loc=3R:22903991..22907939; ID=FBgn0039479; name=CG14257; 
>FBgn0051501 type=gene; loc=3R:3172555..3173460; ID=FBgn0051501; name=nxf4; 
>FBgn0029827 type=gene; loc=X:5797834..5799246; ID=FBgn0029827; name=CG6048; 
>FBgn0001258 type=gene; loc=3L:complement(6233436..6236640); ID=FBgn0001258; name=ImpL3; 
>FBgn0011643 type=gene; loc=2R:19582613..19583293; ID=FBgn0011643; name=Mlp60A; 
>FBgn0053914 type=gene; loc=2R:complement(2548745..2549482); ID=FBgn0053914; name=CG33914; 
>FBgn0036390 type=gene; loc=3L:complement(13938379..13938732); ID=FBgn0036390; name=CG13738; 
>FBgn0036923 type=gene; loc=3L:19915526..19918032; ID=FBgn0036923; name=CG17732; 
>FBgn0052845 type=gene; loc=3L:complement(255742..256902); ID=FBgn0052845; name=CG32845; 
>FBgn0034161 type=gene; loc=2R:12340463..12342509; ID=FBgn0034161; name=CG6301; 
>FBgn0037383 type=gene; loc=3R:complement(1649427..1650226); ID=FBgn0037383; name=CG2023; 
>FBgn0036455 type=gene; loc=3L:14869373..14870396; ID=FBgn0036455; name=CG13467; 
>FBgn0030863 type=gene; loc=X:complement(17533709..17536898); ID=FBgn0030863; name=CG8188; 
>FBgn0016038 type=gene; loc=X:478357..479869; ID=FBgn0016038; name=mod(r); 
>FBgn0032025 type=gene; loc=2L:8346621..8350197; ID=FBgn0032025; name=CG7778; 
>FBgn0051700 type=gene; loc=2L:22054110..22056945; ID=FBgn0051700; name=CG31700; 
>FBgn0033275 type=gene; loc=2R:complement(3716701..3717519); ID=FBgn0033275; name=CG14756; 
>FBgn0037197 type=gene; loc=3L:22794628..22795086; ID=FBgn0037197; name=CG13239; 
>FBgn0036491 type=gene; loc=3L:15264560..15266151; ID=FBgn0036491; name=Best4; 
>FBgn0036155 type=gene; loc=3L:complement(11335933..11338832); ID=FBgn0036155; name=CG6163; 
>FBgn0003277 type=gene; loc=X:complement(11407991..11415540); ID=FBgn0003277; name=RpII215; 
>FBgn0037718 type=gene; loc=3R:5412661..5415302; ID=FBgn0037718; name=CG8286; 
>FBgn0039821 type=gene; loc=3R:complement(26953687..26956388); ID=FBgn0039821; name=CG15556; 
>FBgn0016696 type=gene; loc=3L:20705378..20710778; ID=FBgn0016696; name=Pitslre; 
>FBgn0003137 type=gene; loc=3R:complement(24346389..24366053); ID=FBgn0003137; name=Ppn; 
>FBgn0033965 type=gene; loc=2R:complement(10284605..10284910); ID=FBgn0033965; name=CG12854; 
>FBgn0039481 type=gene; loc=3R:complement(22915417..22916845); ID=FBgn0039481; name=CG15884; 
>FBgn0027052 type=gene; loc=2L:10437551..10439244; ID=FBgn0027052; name=CHIP; 
>FBgn0010218 type=gene; loc=3R:complement(7988611..7991908); ID=FBgn0010218; name=Cpn; 
>FBgn0035256 type=gene; loc=3L:complement(1654004..1656237); ID=FBgn0035256; name=CG13930; 
>FBgn0013531 type=gene; loc=2L:complement(8071809..8072844); ID=FBgn0013531; name=MED20; 
>FBgn0034300 type=gene; loc=2R:13609881..13615976; ID=FBgn0034300; name=CG5098; 
>FBgn0026149 type=gene; loc=X:9201867..9203823; ID=FBgn0026149; name=BCL7-like; 
